timestamp	pid	elapsed_seconds	state	cpu_percent	memory_percent	rss_kib	vsz_kib	thread_count	command
2026-09-13T20:15:30+09:00	15678	1	SN+	5.3	0.4	18048	23080	1	agent-leak-app
2026-09-13T20:15:31+09:00	15678	2	SN+	2.9	0.4	18048	23080	1	agent-leak-app
2026-09-13T20:15:32+09:00	15678	3	SN+	2.0	0.4	18048	23080	1	agent-leak-app
2026-09-13T20:15:33+09:00	15678	4	SN+	1.5	0.4	18048	23080	1	agent-leak-app
2026-09-13T20:15:34+09:00	15678	5	SN+	1.2	0.4	18048	23080	1	agent-leak-app
2026-09-13T20:15:35+09:00	15678	6	SN+	1.0	0.4	18048	23080	1	agent-leak-app
2026-09-13T20:15:36+09:00	15678	7	SNl+	0.9	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:37+09:00	15678	8	SNl+	0.8	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:38+09:00	15678	9	SNl+	0.7	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:39+09:00	15678	10	SNl+	0.6	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:40+09:00	15678	11	SNl+	0.6	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:41+09:00	15678	12	SNl+	0.5	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:42+09:00	15678	13	SNl+	0.5	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:43+09:00	15678	14	SNl+	0.4	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:44+09:00	15678	15	SNl+	0.4	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:45+09:00	15678	16	SNl+	0.4	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:46+09:00	15678	17	SNl+	0.3	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:47+09:00	15678	18	SNl+	0.3	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:48+09:00	15678	19	SNl+	0.3	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:49+09:00	15678	20	SNl+	0.3	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:50+09:00	15678	21	SNl+	0.3	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:51+09:00	15678	22	SNl+	0.3	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:52+09:00	15678	23	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:53+09:00	15678	24	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:54+09:00	15678	25	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:55+09:00	15678	26	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:56+09:00	15678	27	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:57+09:00	15678	28	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:58+09:00	15678	29	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:15:59+09:00	15678	31	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:00+09:00	15678	32	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:01+09:00	15678	33	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:02+09:00	15678	34	SNl+	0.2	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:03+09:00	15678	35	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:04+09:00	15678	36	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
