timestamp	pid	elapsed_seconds	state	cpu_percent	memory_percent	rss_kib	vsz_kib	thread_count	command
2026-09-13T20:31:09+09:00	16535	1	SN+	9.5	0.4	17792	23080	1	agent-leak-app
2026-09-13T20:31:10+09:00	16535	2	SN+	5.4	0.4	17792	23080	1	agent-leak-app
2026-09-13T20:31:11+09:00	16535	3	SN+	3.8	0.4	17792	23080	1	agent-leak-app
2026-09-13T20:31:12+09:00	16535	4	SN+	2.9	0.4	17792	23080	1	agent-leak-app
2026-09-13T20:31:13+09:00	16535	5	SN+	2.3	0.4	17792	23080	1	agent-leak-app
2026-09-13T20:31:14+09:00	16535	6	SN+	2.0	0.4	17792	23080	1	agent-leak-app
2026-09-13T20:31:16+09:00	16535	7	SNl+	1.8	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:17+09:00	16535	8	SNl+	1.6	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:18+09:00	16535	9	SNl+	1.4	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:19+09:00	16535	10	SNl+	1.3	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:20+09:00	16535	11	SNl+	1.2	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:21+09:00	16535	12	SNl+	1.1	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:22+09:00	16535	13	SNl+	1.0	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:23+09:00	16535	14	SNl+	0.9	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:24+09:00	16535	15	SNl+	0.8	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:25+09:00	16535	16	SNl+	0.8	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:26+09:00	16535	17	SNl+	0.7	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:27+09:00	16535	18	SNl+	0.7	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:28+09:00	16535	19	SNl+	0.7	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:29+09:00	16535	20	SNl+	0.6	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:30+09:00	16535	21	SNl+	0.6	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:31+09:00	16535	22	SNl+	0.6	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:32+09:00	16535	23	SNl+	0.5	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:33+09:00	16535	25	SNl+	0.5	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:34+09:00	16535	26	SNl+	0.5	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:35+09:00	16535	27	SNl+	0.5	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:36+09:00	16535	28	SNl+	0.4	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:37+09:00	16535	29	SNl+	0.4	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:38+09:00	16535	30	SNl+	0.4	0.4	17920	170544	3	agent-leak-app
2026-09-13T20:31:39+09:00	16535	31	SNl+	0.4	0.4	17920	170544	3	agent-leak-app
