timestamp	pid	elapsed_seconds	state	cpu_percent	memory_percent	rss_kib	vsz_kib	thread_count	command
2026-09-13T21:33:35+09:00	19548	1	SN+	5.8	0.4	18048	23088	1	agent-leak-app
2026-09-13T21:33:36+09:00	19548	2	SN+	3.6	0.4	18048	23088	1	agent-leak-app
2026-09-13T21:33:37+09:00	19548	3	SN+	2.6	0.4	18048	23088	1	agent-leak-app
2026-09-13T21:33:38+09:00	19548	4	SN+	2.0	0.4	18048	23088	1	agent-leak-app
2026-09-13T21:33:39+09:00	19548	5	SN+	1.6	0.4	18048	23088	1	agent-leak-app
2026-09-13T21:33:40+09:00	19548	6	SN+	1.4	0.4	18048	23088	1	agent-leak-app
2026-09-13T21:33:41+09:00	19548	8	SNl+	1.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:42+09:00	19548	9	SNl+	1.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:43+09:00	19548	10	SNl+	1.0	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:44+09:00	19548	11	SNl+	0.9	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:45+09:00	19548	12	SNl+	0.9	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:46+09:00	19548	13	SNl+	0.8	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:47+09:00	19548	14	SNl+	0.7	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:48+09:00	19548	15	SNl+	0.7	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:49+09:00	19548	16	SNl+	0.6	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:50+09:00	19548	17	SNl+	0.6	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:51+09:00	19548	18	SNl+	0.6	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:52+09:00	19548	19	SNl+	0.5	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:53+09:00	19548	20	SNl+	0.5	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:54+09:00	19548	21	SNl+	0.5	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:55+09:00	19548	22	SNl+	0.4	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:56+09:00	19548	23	SNl+	0.4	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:57+09:00	19548	24	SNl+	0.4	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:33:59+09:00	19548	25	SNl+	0.4	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:00+09:00	19548	26	SNl+	0.4	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:01+09:00	19548	27	SNl+	0.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:02+09:00	19548	28	SNl+	0.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:03+09:00	19548	29	SNl+	0.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:04+09:00	19548	30	SNl+	0.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:05+09:00	19548	31	SNl+	0.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:06+09:00	19548	32	SNl+	0.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:07+09:00	19548	33	SNl+	0.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:08+09:00	19548	34	SNl+	0.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:09+09:00	19548	35	SNl+	0.3	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:10+09:00	19548	36	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:11+09:00	19548	37	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:12+09:00	19548	38	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:13+09:00	19548	39	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:14+09:00	19548	40	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:15+09:00	19548	41	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:16+09:00	19548	43	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:17+09:00	19548	44	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:18+09:00	19548	45	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:19+09:00	19548	46	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:20+09:00	19548	47	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:21+09:00	19548	48	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:22+09:00	19548	49	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:23+09:00	19548	50	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:24+09:00	19548	51	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:25+09:00	19548	52	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:26+09:00	19548	53	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:27+09:00	19548	54	SNl+	0.2	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:28+09:00	19548	55	SNl+	0.1	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:30+09:00	19548	56	SNl+	0.1	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:31+09:00	19548	57	SNl+	0.1	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:32+09:00	19548	58	SNl+	0.1	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:33+09:00	19548	59	SNl+	0.1	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:34+09:00	19548	60	SNl+	0.1	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:35+09:00	19548	61	SNl+	0.1	0.4	18048	171576	3	agent-leak-app
2026-09-13T21:34:36+09:00	19548	62	SNl+	0.1	0.4	18048	171576	3	agent-leak-app
