timestamp	pid	elapsed_seconds	state	cpu_percent	memory_percent	rss_kib	vsz_kib	thread_count	command
2026-09-13T21:36:27+09:00	20011	29	SNl+	0.3	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:28+09:00	20011	30	SNl+	0.3	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:29+09:00	20011	31	SNl+	0.3	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:30+09:00	20011	32	SNl+	0.3	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:31+09:00	20011	33	SNl+	0.3	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:32+09:00	20011	34	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:33+09:00	20011	35	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:34+09:00	20011	36	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:36+09:00	20011	37	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:37+09:00	20011	38	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:38+09:00	20011	39	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:39+09:00	20011	40	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:40+09:00	20011	41	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:41+09:00	20011	42	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:42+09:00	20011	43	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:43+09:00	20011	44	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:44+09:00	20011	45	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:45+09:00	20011	46	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:46+09:00	20011	47	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:47+09:00	20011	48	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:48+09:00	20011	49	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:49+09:00	20011	50	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:50+09:00	20011	51	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:51+09:00	20011	52	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:52+09:00	20011	53	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:53+09:00	20011	54	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:54+09:00	20011	55	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:55+09:00	20011	56	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:56+09:00	20011	57	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:57+09:00	20011	58	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:58+09:00	20011	59	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:36:59+09:00	20011	60	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:00+09:00	20011	61	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
